master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_period_mean_round,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
1563,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,３７号（２９７）,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1564,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,３８号（２９８）,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1565,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,３９号（２９９）,子供で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
1566,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４０号（３００）,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４１号,女性,F,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1568,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４２号（３０２）,女性,F,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,MMMPXOXXXXOXPMMM : MMMPPOIXXXOPPMMM,,,なし,確認できます,確認できます,なし,なし,なし,なし,なし,なし,不明,なし,不明,不明,不明,不明,あり,なし,清野　謙次１９６９
1569,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４３号（３０３）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,上顎なし　：//////OOOOCPPMMM,,,なし,確認できます,確認できます,不明,なし,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
1570,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４４号（３０４）,子供で不明,U,思春期(13-16),13,16,13,16,1,1,1,0,0,14.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,複葬(multiple burial),単独葬(individual burial),不明,確認できます,不明,,////////XXOX*MX* : *XX/////XXO乳歯XX*,,,なし,左右眼窩上板にクリブラオルビタリアあり,確認できます,なし,なし,不明,なし,不明,不明,なし,なし,不明,不明,不明,不明,なし,あり,清野　謙次１９６９
1571,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４５号（３０５）,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,下臥右側,屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,///PPXIIXXXXPMXM : MMMPPCIIIICPPMMM,,,なし,確認できます,確認できます,なし,なし,あり,あり,なし,不明,なし,あり,不明,不明,なし,なし,あり,なし,清野　謙次１９６９
1572,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４６号（３０６）,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,/////O<XX<OX//// : /<<<XXOOOOX<<<<<,,,なし,左右　脛骨　遠位端に骨膜炎あり　リウマチか？,確認できます,なし,なし,あり,なし,なし,なし,なし,不明,不明,不明,不明,不明,なし,あり,清野　謙次１９６９
1573,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４８号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,複葬(multiple burial),合葬(collective burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,,,,,,,,,,,,,,,清野　謙次１９６９
1574,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４９－１号,女性,F,老年期(60-),60,70,60,70,1,0,0,0,0,65,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,複葬(multiple burial),合葬(collective burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,,,,,,,,,,,,,,,清野　謙次１９６９
1575,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,４９－２号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,複葬(multiple burial),合葬(collective burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,,,,,,,,,,,,,,,清野　謙次１９６９
1576,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５０号（３１０）,女性,F,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),合葬(collective burial),不明,確認できます,不明,,MMMPPOXIIXOPPMMM : MMMPPOIOOXOPPMMM,,,なし,確認できます,確認できます,なし,なし,あり,なし,なし,あり,なし,なし,あり,なし,なし,なし,あり,あり,清野　謙次１９６９
1577,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５１号（３１１）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),合葬(collective burial),不明,確認できます,不明,,<<</XOXXXXOX</// : <M<PPOXXXXO#P<##,,,なし,左右眼窩上板に軽度のクリブラ＝オルビタリアあり,確認できます,なし,なし,なし,あり,あり,不明,なし,あり,不明,不明,不明,不明,あり,あり,清野　謙次１９６９
1578,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５２号（３１２）,遺存状態不良で不明,U,小児期(6-12),6,12,6,12,1,1,1,0,0,9,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),不明,,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,上顎なし　：下顎なし,,,なし,確認できます,確認できます,不明,不明,なし,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
1579,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５３号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1580,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５４号（３１４）,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1581,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５５号（３１５）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,上顎なし　：下顎なし,,,なし,確認できます,確認できます,なし,なし,なし,なし,不明,不明,なし,なし,不明,不明,不明,不明,なし,なし,清野　謙次１９６９
1582,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５６号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,,,,,,,,,,,,,,,清野　謙次１９６９
1583,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５７号（３１７）,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５８号（３１８）,女性,F,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,５９号（３１９）,子供で不明,U,幼児期(2-5),2,5,2,5,0.25,0.25,0.25,1,1,3.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
1586,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６０号,子供で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,不明,単独葬(individual burial),不明,確認できます,土器棺墓,,,,,なし,確認できます,確認できます,,,,,,,,,,,,,,,清野　謙次１９６９
1587,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６１号（３２１）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,上顎なし　：<M<PPOIOOIOXP<<<,,,なし,左右眼窩上板にクリブラ＝オルビタリアあり,確認できます,あり,あり,なし,なし,不明,不明,なし,なし,不明,不明,不明,不明,なし,なし,清野　謙次１９６９
1588,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６２号（３２２）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,<<<XPOIIIIOPPMMM : <MMPPOOOOXOP<<<<,,,なし,左脛骨、 腓骨の遠位端付近に骨膜炎あり　リウマチか？,確認できます,なし,なし,なし,なし,不明,不明,なし,なし,不明,不明,不明,不明,あり,なし,清野　謙次１９６９
1589,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６３号（３２３）,子供で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,,,,不明,単独葬(individual burial),不明,確認できます,土器棺墓,,,,鹿角製浮袋１,なし,確認できます,確認できます,不明,不明,不明,不明,不明,,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
1590,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６４号（３２４）,女性,F,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,上顎なし　：下顎なし,,,なし,左右　腓骨遠位端付近に骨膜炎　リウマチか？,確認できます,なし,なし,なし,なし,不明,不明,あり,あり,不明,不明,不明,不明,あり,あり,清野　謙次１９６９
1591,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６５号（３２５）,女性,F,老年期(60-),60,70,60,70,1,0,0,0,0,65,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,/////OII//O///// : <<<<POOOOOOPP<<<,,,なし,左右眼窩上板にクリブラ＝オルビタリアあり,確認できます,なし,なし,あり,あり,不明,不明,あり,なし,不明,不明,あり,あり,なし,なし,清野　謙次１９６９
1592,"6: 東海 - Tokai : 静岡・愛知 : Shizuoka, Aichi",6,Tokai,"Fukuoka, Oita, Saga, Nagasaki, Kumamoto, Miyazaki, Kagoshima",吉胡貝塚,吉胡貝塚,吉胡貝塚-2715,吉胡貝塚-2715,350,350,,６６号（３２６）,子供で不明,U,幼児期(2-5),2,5,2,5,0.25,0.25,0.25,1,1,3.5,第六地域（東海）,晩期(Final),Final Jomon,Final Jomon,Final Jomon_Final Jomon,3220,2385,Final,晩期(Final),晩期(Final),,3000,#ERROR!,3000,#ERROR!,-3000,-2430,-2715,-2715,仰臥(supine),屈葬(crouched burial),,単葬(single burial),単独葬(individual burial),不明,確認できます,不明,,,,,なし,確認できます,確認できます,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,不明,清野　謙次１９６９
