PithouseID,OriginalID,SiteID,PitNum,BuildNum,Length,Width,RecFloor,ShapeFormula,Shape,PillarPosition,PillarConfig,Rebuild,PubPeriod,PhaseStart,PhaseEnd,PhaseStartRom,PhaseEndRom,TotalPhaseRom,NumPhaseStart,NumPhaseEnd,NumPhaseMed,topo_after1,topo_after2,topo_after3,topo_after4,topo_after5,topo_after6,topo_after7,topo_after8,topo_after9,topo_after10,topo_after11,topo_after12,topo_after13,Reference,PostDataUsed,Notes,TopologyNotes
P269-1038-1,38号住居跡,S269,1038,1,5,4.5,16.55,oval,不整円形,Pit,0,n,加曽利E式,加曽利E1式,加曽利E4式,Kasori E1,Kasori E4,Kasori E1~Kasori E4,-4950,-4490,-4720,P269-1074-1,P269-1074-2,P269-1074-3,P269-1122-1,P269-1075-1,P269-1067-1,P269-1091-1,P269-1117-1,P269-1117-2,P269-1068-1,,,,49,no,No postholes present in the dwelling. Hearth and wall remains are present and well preserved. Area measurement listed as an estimate.,"Oldest to newest 74, 122, 75, 67, 91, 117, 68, 38."
P269-1039-1,39号住居跡,S269,1039,1,5.3,5,21.61,oval,略円形,MainWall,5,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1152-1,P269-1152-2,,,,,,,,,,,,49,yes,"Two building phases, two posts replaced. Only northern portion of wall remains. Floor eroded on the south side, but estimated floor heights and profile drawings provided for first phase but not the second phase. Topological relationship with P269-1025-1 and P269-1027-1, but exact relationship unknown. P269-1039-1 and P269-1039-2 built after P269-1152-1.  Dwelling size measurements are estimations.","Topological relationship with P269-1025-1 and P269-1027-1, but exact relationship unknown. P269-1039-1 and subsequent phase P269-1039-2 built after P269-1152-1."
P269-1039-2,39号住居跡,S269,1039,2,5.3,5,21.61,oval,略円形,MainWall,5,2,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1152-1,P269-1152-2,P269-1039-1,,,,,,,,,,,49,diameter,"Two building phases, two posts replaced. Only northern portion of wall remains. Floor eroded on the south side, but estimated floor heights and profile drawings provided for first phase but not the second phase. Topological relationship with P269-1025-1 and P269-1027-1, but exact relationship unknown. P269-1039-1 and P269-1039-2 built after P269-1152-1. Dwelling size measurements are estimations.","Topological relationship with P269-1025-1 and P269-1027-1, but exact relationship unknown. P269-1039-1 and subsequent phase P269-1039-2 built after P269-1152-1."
P269-1041-1,41号住居跡,S269,1041,1,5.5,4.7,15.09,oval,楕円形,Main,uk,n,勝坂1式,勝坂1式,勝坂1式,Katsuzuka 1,Katsuzuka 1,Katsuzuka 1~Katsuzuka 1,-5310,-5230,-5270,,,,,,,,,,,,,,49,no,"41 obscured by 43 on the north side. Posthole arrangement is irregular. 5 possible main posts identified, but the spacing is somewhat scattered. Posthole data will not be used.",41 built before 43.
P269-1042-1,42号住居跡,S269,1042,1,uk,uk,uk,oval,柄鏡形敷石,Mirror,circ,2,加曽利E4式~称名寺式,加曽利E4式,称名寺式,Kasori E4,Shomyoji,Kasori E4~Shomyoji,-4540,-4235,-4387.5,,,,,,,,,,,,,,49,"Handmirror shaped dwelling. Report indicates that one phase is an earlier building and not just an expansion. Posthole arrangement is complicated and differences between building phases is somewhat unclear, so posthole data will not be used. ",42 rebuilt once. 42 built before 44.,42 built before 44.
P269-1042-2,42号住居跡,S269,1042,2,3.95,3.5,11.78,oval,柄鏡形敷石,Mirror,circ,2,加曽利E4式~称名寺式,加曽利E4式,称名寺式,Kasori E4,Shomyoji,Kasori E4~Shomyoji,-4540,-4235,-4387.5,P269-1042-1,,,,,,,,,,,,,49,"Handmirror shaped dwelling. Report indicates that one phase is an earlier building and not just an expansion. Posthole arrangement is complicated and differences between building phases is somewhat unclear, so posthole data will not be used. ",42 rebuilt once. 42 built before 44.,42 built before 44.
P269-1043-1,43号住居跡,S269,1043,1,3.35,3.3,7.89,oval,円形,MainWall,4,n,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,P269-1041-1,,,,,,,,,,,,,49,yes,Well preserved with clear main pillars and several apparent wall posts.,41 built before 43.
P269-1044-1,44号住居跡,S269,1044,1,uk,uk,uk,uk,柄鏡形敷石,Mirror,uk,uk,加曽利E4式~称名寺式,加曽利E4式,称名寺式,Kasori E4,Shomyoji,Kasori E4~Shomyoji,-4540,-4235,-4387.5,P269-1042-1,P269-1042-2,,,,,,,,,,,,49,no,Only handle portion of the dwelling remains. No traces of main floor section or postholes. Dwelling size is unknown.,42 built before 44.
P269-1045-1,45号住居跡,S269,1045,1,uk,uk,uk,uk,柄鏡形敷石,Mirror,circ,uk,加曽利E3式後葉~終末段階,加曽利E3式後半,加曽利E3式後半,Kasori E3 Late,Kasori E3 Late,Kasori E3 Late~Kasori E3 Late,-4635,-4540,-4587.5,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,P269-1052-1,P269-1052-2,P269-1052-3,P269-1049-1,P269-1057-1,P269-1100-1,P269-1133-1,P269-1081-1,P269-1081-2,49,no,"Time period recorded as 加曽利E3式後葉~終末段階, which was treated as 加曽利E3式後半 for analysis. Heavily disturbed due to cultivation and subsequent building. Most paving stones missing and unable to clearly identify associated postholes. Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45.","Complicated topology,  oldest to newest 83, 51, 52, 49, 57, 45."
P269-1046-1,46号住居跡,S269,1046,1,4.25,3.8,11.64,oval,惰円形（卵形）,Main,7,n,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,P269-1070-1,,,,,,,,,,,,,49,yes,"Missing small section of eastern wall, but floor seems relatively flat. ",Built after 70.
P269-1047-1,47号住居跡,S269,1047,1,4,3.3,10.1,oval,楕円形,Main,4-5?,n,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P269-1084-1,P269-1048-1,P269-1048-2,P269-1121-1,P269-1121-2,P269-1121-3,,,,,,,,49,no,"Missing norther portion of wall. Main posts unidentified. Posts present have varied depths making it difficult to identify main posts. Complicated topology, oldest to newest 84, 48, 47, 124, 125. 121 built before 47.","Complicated topology, oldest to newest 84, 48, 47, 124, 125.  121 built before 47."
P269-1048-1,48号住居跡,S269,1048,1,4,4,10.77,oval,楕円形,MainWall,4,3,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P269-1084-1,,,,,,,,,,,,,49,diameter,"Floor eroded and estimated floor heights not provided, so post depth data omitted. P269-1048-1 was initially a 4 post structure, which was rebuilt as a 6 post structure P269-1048-2, which had a large number of posts replaced next to previous posts as P269-1048-3. Complicated topology, oldest to newest 84, 48, 47, 124, 125.Major axis length of first phase is estimated. Area measurements listed as estimations.","P269-1048-1 rebuilt as P269-1048-2, and P269-1048-3, which were all built over P269-1084-1. Complicated topology, oldest to newest 84, 48, 47, 124, 125."
P269-1048-2,48号住居跡,S269,1048,2,5.25,5,17.78,oval,六角形,MainWall,6,3,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P269-1084-1,P269-1048-1,,,,,,,,,,,,49,no,"Floor eroded and estimated floor heights not provided, so post depth data omitted. P269-1048-1 was initially a 4 post structure, which was rebuilt as a 6 post structure P269-1048-2, which had a large number of posts replaced next to previous posts as P269-1048-3. Complicated topology, oldest to newest 84, 48, 47, 124, 125.Major axis length of first phase is estimated. Area measurements listed as estimations.","P269-1048-1 rebuilt as P269-1048-2, and P269-1048-3, which were all built over P269-1084-1. Complicated topology, oldest to newest 84, 48, 47, 124, 125."
P269-1048-3,48号住居跡,S269,1048,3,5.25,5,17.78,oval,六角形,MainWall,6,3,勝坂3式,勝坂3式,勝坂3式,Katsuzuka 3,Katsuzuka 3,Katsuzuka 3~Katsuzuka 3,-5100,-4950,-5025,P269-1084-1,P269-1048-1,P269-1048-2,,,,,,,,,,,49,no,"Floor eroded and estimated floor heights not provided, so post depth data omitted. P269-1048-1 was initially a 4 post structure, which was rebuilt as a 6 post structure P269-1048-2, which had a large number of posts replaced next to previous posts as P269-1048-3. Complicated topology, oldest to newest 84, 48, 47, 124, 125.Major axis length of first phase is estimated. Area measurements listed as estimations.","P269-1048-1 rebuilt as P269-1048-2, and P269-1048-3, which were all built over P269-1084-1. Complicated topology, oldest to newest 84, 48, 47, 124, 125."
P269-1049-1,49号住居跡,S269,1049,1,5.9,5.8,25.05,oval,五角形,MainWall,5,n,加曽利E3式,加曽利E3式,加曽利E3式,Kasori E3,Kasori E3,Kasori E3~Kasori E3,-4730,-4540,-4635,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,P269-1052-1,P269-1052-2,P269-1052-3,P269-1100-1,P269-1133-1,P269-1081-1,P269-1081-2,,,49,yes,"Extensive rebuilding in this location, but only one building phase for this dwelling. Topology oldest to newest 83, 51, 52, 49, 57, 45. 100 and 133 are older than 81, which is older than 49. Area measurement listed as an estimation. ","Topology oldest to newest 83, 51, 52, 49, 57, 45. 100 and 133 are older than 81, which is older than 49."
P269-1050-1,50号住居跡,S269,1050,1,3.6,3.3,8.28,oval,略円形,MainWall,4,n,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,,,,,,,,,,,,,,49,yes,Well preserved with clear main pillars and several apparent wall posts.,
P269-1051-1,51号住居跡,S269,1051,1,4.5,4,13.7,oval,楕円形（隅丸五角形）,MainWall,6,2,勝坂1式,勝坂1式,勝坂1式,Katsuzuka 1,Katsuzuka 1,Katsuzuka 1~Katsuzuka 1,-5310,-5230,-5270,P269-1083-1,P269-1083-2,,,,,,,,,,,,49,no,"P269-1051-1 rebuilt in same location as P269-1051-2 as several posts appear to have been repaired, possibly more than once. Report doesn't indicate main posts for other phases, so posthole data not recorded. Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45.","Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1051-2,51号住居跡,S269,1051,2,4.5,4,13.7,oval,楕円形（隅丸五角形）,MainWall,6,2,勝坂1式,勝坂1式,勝坂1式,Katsuzuka 1,Katsuzuka 1,Katsuzuka 1~Katsuzuka 1,-5310,-5230,-5270,P269-1083-1,P269-1083-2,P269-1051-1,,,,,,,,,,,49,yes,"P269-1051-1 rebuilt in same location as P269-1051-2 as several posts appear to have been repaired, possibly more than once. Report doesn't indicate main posts for other phases, so posthole data not recorded. Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45.","Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1052-1,52号住居跡,S269,1052,1,uk,uk,18.28,oval,隅丸方形 ,MainWall,4,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,,,,,,,,,,49,no,"P269-1052-1 rebuilt twoce in same location. Floor space estimates provided, but length and width values not listed for each phase. Length and width value provided, but doesn't match any individual phase, so size data omitted. Postholes are separated by phase, but there are multiple overlapping postholes  and posthole number descriptions don't match the shading system for each phase. Posthole data omitted.","Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1052-2,52号住居跡,S269,1052,2,uk,uk,21.25,oval,隅丸五角形 ,MainWall,6,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,P269-1052-1,,,,,,,,,49,no,"P269-1052-1 rebuilt twoce in same location. Floor space estimates provided, but length and width values not listed for each phase. Length and width value provided, but doesn't match any individual phase, so size data omitted. Postholes are separated by phase, but there are multiple overlapping postholes  and posthole number descriptions don't match the shading system for each phase. Posthole data omitted.","Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1052-3,52号住居跡,S269,1052,3,uk,uk,25.2,oval,隅丸五角形 ,MainWall,7,3,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,P269-1052-1,P269-1052-2,,,,,,,,49,no,"P269-1052-1 rebuilt twoce in same location. Floor space estimates provided, but length and width values not listed for each phase. Length and width value provided, but doesn't match any individual phase, so size data omitted. Postholes are separated by phase, but there are multiple overlapping postholes  and posthole number descriptions don't match the shading system for each phase. Posthole data omitted.","Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1055-1,55号住居跡,S269,1055,1,uk,uk,uk,oval,柄鏡形敷石,Mirror,uk,n,加曽利E3式後葉~終末段階,加曽利E3式後半,加曽利E3式後半,Kasori E3 Late,Kasori E3 Late,Kasori E3 Late~Kasori E3 Late,-4635,-4540,-4587.5,P269-1074-1,P269-1074-2,P269-1074-3,P269-1122-1,P269-1075-1,P269-1067-1,P269-1091-1,P269-1117-1,P269-1117-2,P269-1068-1,P269-1089-1,,,49,no,"Time period recorded as 加曽利E3式後葉~終末段階, which was treated as 加曽利E3式後半 for analysis. Stones scattered from cultivation, only two postholes discovered, so posthole data not used. Pithouse plan unclear as only a small portion of the dwelling remains, so pithouse size data is omitted.","Complicated topology. Oldest to newest - 74, 122, 75, 91, 117, 68, 89, 55. 67 newer than 91. "
P269-1056-1,56号住居跡,S269,1056,1,4.55,4.05,12.86,oval,楕円形,MainWall,4,2,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,,,,,,,,,,,,,,49,yes,"Rebuilt once. Rebuilt seems to be the same size, with posthole shifted slightly to the north. Eastern wall partially eroded, but floor appears level.",Rebuilt once.
P269-1056-2,56号住居跡,S269,1056,2,4.55,4.05,12.86,oval,楕円形,MainWall,4,2,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,P269-1056-1,,,,,,,,,,,,,49,yes,"Rebuilt once. Rebuilt seems to be the same size, with posthole shifted slightly to the north. Eastern wall partially eroded, but floor appears level.",Rebuilt once.
P269-1057-1,57号住居跡,S269,1057,1,6.45,6.1,29.04,oval,隅丸方形,Main,7,n,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,P269-1083-1,P269-1083-2,P269-1051-1,P269-1051-2,P269-1052-1,P269-1052-2,P269-1052-3,P269-1049-1,P269-1100-1,P269-1133-1,P269-1081-1,P269-1081-2,,49,yes,"P269-1045-1 was found above this dwelling in the NE corner. Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45.","P269-1045-1 was found above this dwelling in the NE corner. Complicated topology, oldest to newest 83, 51, 52, 49, 57, 45."
P269-1059-1,59号住居跡,S269,1059,1,4.65,3.9,12.85,oval,楕円形,Pit,0,n,勝坂2式,勝坂2式,勝坂2式,Katsuzuka 2,Katsuzuka 2,Katsuzuka 2~Katsuzuka 2,-5230,-5100,-5165,,,,,,,,,,,,,,49,no,"Irregular pit shaped dwelling. Only one small pit inside, probably no postholes. Eastern side somewhat eroded.",
P269-1060-1,60号住居跡,S269,1060,1,uk,uk,uk,oval,隅丸方形？,Main,4-6,n,加曽利E2式,加曽利E2式,加曽利E2式,Kasori E2,Kasori E2,Kasori E2~Kasori E2,-4860,-4730,-4795,,,,,,,,,,,,,,49,no,"Poor preservation. Eastern side of dwelling destroyed during construction of a park. Size recorded is not of estimated total size, but of excavated size, so pithouse size data not used. Due to half of the dwelling and associated features being missing, posthole data is also not used here.",
P269-1061-1,61号住居跡,S269,1061,1,6.5,5.5,22.75,oval,楕円形（七角形）,Main,6-7,4,加曽利E1~2式,加曽利E1式,加曽利E2式,Kasori E1,Kasori E2,Kasori E1~Kasori E2,-4950,-4730,-4840,P269-1062-1,P269-1062-2,P269-1063-1,,,,,,,,,,,49,no,"Four building phases. Report divides the dwelling into new oand old phases, with the new phase slightly expanded. Postholes were replaced near previous locations, and postholes were assigned to specific phases, so posthole data is omitted.",P269-1061-1 has four building phases which were build after 62 and 63. 
P269-1061-2,61号住居跡,S269,1061,2,6.5,5.5,22.75,oval,楕円形（七角形）,Main,6-7,4,加曽利E1~2式,加曽利E1式,加曽利E2式,Kasori E1,Kasori E2,Kasori E1~Kasori E2,-4950,-4730,-4840,P269-1062-1,P269-1062-2,P269-1063-1,P269-1061-1,,,,,,,,,,49,no,"Four building phases. Report divides the dwelling into new oand old phases, with the new phase slightly expanded. Postholes were replaced near previous locations, and postholes were assigned to specific phases, so posthole data is omitted.",P269-1061-1 has four building phases which were build after 62 and 63. 
P269-1061-3,61号住居跡,S269,1061,3,6.5,5.95,24.22,oval,楕円形（七角形）,Main,6-7,4,加曽利E1~2式,加曽利E1式,加曽利E2式,Kasori E1,Kasori E2,Kasori E1~Kasori E2,-4950,-4730,-4840,P269-1062-1,P269-1062-2,P269-1063-1,P269-1061-1,P269-1061-2,,,,,,,,,49,no,"Four building phases. Report divides the dwelling into new oand old phases, with the new phase slightly expanded. Postholes were replaced near previous locations, and postholes were assigned to specific phases, so posthole data is omitted.",P269-1061-1 has four building phases which were build after 62 and 63. 
P269-1061-4,61号住居跡,S269,1061,4,6.5,5.95,24.22,oval,楕円形（七角形）,Main,6-7,4,加曽利E1~2式,加曽利E1式,加曽利E2式,Kasori E1,Kasori E2,Kasori E1~Kasori E2,-4950,-4730,-4840,P269-1062-1,P269-1062-2,P269-1063-1,P269-1061-1,P269-1061-2,P269-1061-3,,,,,,,,49,no,"Four building phases. Report divides the dwelling into new oand old phases, with the new phase slightly expanded. Postholes were replaced near previous locations, and postholes were assigned to specific phases, so posthole data is omitted.",P269-1061-1 has four building phases which were build after 62 and 63. 
