master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,phase_start,phase_end,phase_mean_round,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
8147,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,１号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,２号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,３号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8150,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,４号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8151,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,５号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,６号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,７号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8154,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,１号甕棺,X,,小児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8155,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,２号甕棺,X,,胎児～乳幼児,,,0,4,0,0,0,1,1,2,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A1,女,F,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A３,男,M,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8158,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A４,男,M,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8159,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A５,女,F,熟年,,,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8160,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A６,X,,若年,,,10,24,1,0.6666666667,0.6666666667,0,0,17,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8161,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A７,X,,若年,,,10,24,1,0.6666666667,0.6666666667,0,0,17,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）A８,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２７）A２,女,F,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,１号,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8165,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,２号,男,M,熟年,,,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8166,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）B1,女,F,熟年,,,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）B２,男,M,熟年,,,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）B３,X,,X,,,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）B４,X,,乳幼児,,,0,4,0,0,0,1,1,2,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）溝１,女,F,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8171,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）溝２,男,M,成年,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）溝３,男,M,成人,,,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8173,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",姥山貝塚,1姥山貝塚,1姥山貝塚-4720,Ubayama Shellmound,144,33,,型録姥山（’２６）溝４,X,,幼児,,,1,10,0.6,0.6,0.6,0.5,0.5,5.5,第四地域（関東～中部）,中期　加曽利E,Kasori E1,Kasori E4,Kasori E1_Kasori E4,4950,4490,-4950,-4490,-4720,#VALUE!,中期中葉(Middle-Middle),中期末葉(Middle-End),,X,#ERROR!,4466.666667,#ERROR!,-4466.666667,-4000,-4233.333333,-4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
